avo,weekNum,subNum,gradeNum,cond,stimuli,selection,experiment
3865,3,mstor67,4,2,Animal Groups,invertebrates,BurnettCreek_Fa16
3866,3,mstor67,4,2,Animal Groups,mammals,BurnettCreek_Fa16
3867,3,mstor67,4,2,Animal Groups,scales,BurnettCreek_Fa16
3868,3,mstor67,4,2,Animal Groups,vertebrates,BurnettCreek_Fa16
3869,3,adond96,5,3,Layers of the Earth,center,BurnettCreek_Fa16
3870,3,adond96,5,3,Layers of the Earth,core,BurnettCreek_Fa16
3871,3,adond96,5,3,Layers of the Earth,crust,BurnettCreek_Fa16
3872,3,adond96,5,3,Layers of the Earth,deepest,BurnettCreek_Fa16
3873,3,adond96,5,3,Layers of the Earth,earth,BurnettCreek_Fa16
3874,3,adond96,5,3,Layers of the Earth,earth,BurnettCreek_Fa16
3875,3,adond96,5,3,Layers of the Earth,hottest,BurnettCreek_Fa16
3876,3,adond96,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
3877,3,adond96,5,3,Layers of the Earth,outer,BurnettCreek_Fa16
3878,3,adond96,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
3879,3,adond96,5,3,Layers of the Earth,thickest,BurnettCreek_Fa16
3880,3,adond96,5,3,Layers of the Earth,thinnest,BurnettCreek_Fa16
3881,3,cblev87,5,3,Layers of the Earth,center,BurnettCreek_Fa16
3882,3,cblev87,5,3,Layers of the Earth,continents,BurnettCreek_Fa16
3883,3,cblev87,5,3,Layers of the Earth,core,BurnettCreek_Fa16
3884,3,cblev87,5,3,Layers of the Earth,crust,BurnettCreek_Fa16
3885,3,cblev87,5,3,Layers of the Earth,earth,BurnettCreek_Fa16
3886,3,cblev87,5,3,Layers of the Earth,fahrenheit,BurnettCreek_Fa16
3887,3,cblev87,5,3,Layers of the Earth,layer,BurnettCreek_Fa16
3888,3,cblev87,5,3,Layers of the Earth,liquid,BurnettCreek_Fa16
3889,3,cblev87,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
3890,3,cblev87,5,3,Layers of the Earth,nickel,BurnettCreek_Fa16
3891,3,cblev87,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
3892,3,cblev87,5,3,Layers of the Earth,thickest,BurnettCreek_Fa16
3893,3,hbeec62,5,3,Layers of the Earth,,BurnettCreek_Fa16
3894,3,hbeec62,5,3,Layers of the Earth,continents,BurnettCreek_Fa16
3895,3,hbeec62,5,3,Layers of the Earth,core,BurnettCreek_Fa16
3896,3,hbeec62,5,3,Layers of the Earth,crust,BurnettCreek_Fa16
3897,3,hbeec62,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
3898,3,hbeec62,5,3,Layers of the Earth,outer,BurnettCreek_Fa16
3899,3,hbeec62,5,3,Layers of the Earth,putty,BurnettCreek_Fa16
3900,3,hbeec62,5,3,Layers of the Earth,thickest,BurnettCreek_Fa16
3901,3,hbeec62,5,3,Layers of the Earth,thinnest,BurnettCreek_Fa16
3902,3,snorm70,5,4,Layers of the Earth,and,BurnettCreek_Fa16
3903,3,snorm70,5,4,Layers of the Earth,below,BurnettCreek_Fa16
3904,3,snorm70,5,4,Layers of the Earth,fahrenheit,BurnettCreek_Fa16
3905,3,snorm70,5,4,Layers of the Earth,liquid,BurnettCreek_Fa16
3906,3,snorm70,5,4,Layers of the Earth,ocean,BurnettCreek_Fa16
3907,3,lcrow88,5,3,Layers of the Earth,continents,BurnettCreek_Fa16
3908,3,lcrow88,5,3,Layers of the Earth,core,BurnettCreek_Fa16
3909,3,lcrow88,5,3,Layers of the Earth,crust,BurnettCreek_Fa16
3910,3,lcrow88,5,3,Layers of the Earth,deepest,BurnettCreek_Fa16
3911,3,lcrow88,5,3,Layers of the Earth,earth,BurnettCreek_Fa16
3912,3,lcrow88,5,3,Layers of the Earth,hottest,BurnettCreek_Fa16
3913,3,lcrow88,5,3,Layers of the Earth,iron,BurnettCreek_Fa16
3914,3,lcrow88,5,3,Layers of the Earth,layer,BurnettCreek_Fa16
3915,3,lcrow88,5,3,Layers of the Earth,liquid,BurnettCreek_Fa16
3916,3,lcrow88,5,3,Layers of the Earth,lower,BurnettCreek_Fa16
3917,3,lcrow88,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
3918,3,lcrow88,5,3,Layers of the Earth,nickel,BurnettCreek_Fa16
3919,3,lcrow88,5,3,Layers of the Earth,ocean,BurnettCreek_Fa16
3920,3,lcrow88,5,3,Layers of the Earth,portion,BurnettCreek_Fa16
3921,3,lcrow88,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
3922,3,lcrow88,5,3,Layers of the Earth,surface,BurnettCreek_Fa16
3923,3,lcrow88,5,3,Layers of the Earth,upper,BurnettCreek_Fa16
3924,3,bcasa77,5,1,Layers of the Earth,and,BurnettCreek_Fa16
3925,3,bcasa77,5,1,Layers of the Earth,coolest,BurnettCreek_Fa16
3926,3,bcasa77,5,1,Layers of the Earth,core,BurnettCreek_Fa16
3927,3,bcasa77,5,1,Layers of the Earth,layer,BurnettCreek_Fa16
3928,3,bcasa77,5,1,Layers of the Earth,mantle,BurnettCreek_Fa16
3929,3,bcasa77,5,1,Layers of the Earth,rock,BurnettCreek_Fa16
3930,3,bcasa77,5,1,Layers of the Earth,solid,BurnettCreek_Fa16
3931,3,bcasa77,5,1,Layers of the Earth,thinnest,BurnettCreek_Fa16
3932,3,wbaske57,4,1,Animal Groups,amphibians,BurnettCreek_Fa16
3933,3,wbaske57,4,1,Animal Groups,birds,BurnettCreek_Fa16
3934,3,wbaske57,4,1,Animal Groups,exoskeletons,BurnettCreek_Fa16
3935,3,wbaske57,4,1,Animal Groups,fish,BurnettCreek_Fa16
3936,3,wbaske57,4,1,Animal Groups,gills,BurnettCreek_Fa16
3937,3,wbaske57,4,1,Animal Groups,invertebrates,BurnettCreek_Fa16
3938,3,wbaske57,4,1,Animal Groups,lungs,BurnettCreek_Fa16
3939,3,wbaske57,4,1,Animal Groups,mammals,BurnettCreek_Fa16
3940,3,wbaske57,4,1,Animal Groups,plates,BurnettCreek_Fa16
3941,3,wbaske57,4,1,Animal Groups,reptiles,BurnettCreek_Fa16
3942,3,wbaske57,4,1,Animal Groups,vertebrates,BurnettCreek_Fa16
3943,3,mhous64,5,4,Layers of the Earth,core,BurnettCreek_Fa16
3944,3,mhous64,5,4,Layers of the Earth,crust,BurnettCreek_Fa16
3945,3,mhous64,5,4,Layers of the Earth,mantle,BurnettCreek_Fa16
3946,3,lfish95,5,3,Layers of the Earth,,BurnettCreek_Fa16
3947,3,lfish95,5,3,Layers of the Earth,center,BurnettCreek_Fa16
3948,3,lfish95,5,3,Layers of the Earth,continents,BurnettCreek_Fa16
3949,3,lfish95,5,3,Layers of the Earth,coolest,BurnettCreek_Fa16
3950,3,lfish95,5,3,Layers of the Earth,core,BurnettCreek_Fa16
3951,3,lfish95,5,3,Layers of the Earth,degrees,BurnettCreek_Fa16
3952,3,lfish95,5,3,Layers of the Earth,earth,BurnettCreek_Fa16
3953,3,lfish95,5,3,Layers of the Earth,earth̢s,BurnettCreek_Fa16
3954,3,lfish95,5,3,Layers of the Earth,fahrenheit,BurnettCreek_Fa16
3955,3,lfish95,5,3,Layers of the Earth,lower,BurnettCreek_Fa16
3956,3,lfish95,5,3,Layers of the Earth,made,BurnettCreek_Fa16
3957,3,lfish95,5,3,Layers of the Earth,make,BurnettCreek_Fa16
3958,3,lfish95,5,3,Layers of the Earth,makes,BurnettCreek_Fa16
3959,3,lfish95,5,3,Layers of the Earth,outer,BurnettCreek_Fa16
3960,3,lfish95,5,3,Layers of the Earth,rock,BurnettCreek_Fa16
3961,3,lfish95,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
3962,3,lfish95,5,3,Layers of the Earth,solid,BurnettCreek_Fa16
3963,3,lfish95,5,3,Layers of the Earth,surface,BurnettCreek_Fa16
3964,3,lfish95,5,3,Layers of the Earth,thinnest,BurnettCreek_Fa16
3965,3,lfish95,5,3,Layers of the Earth,up,BurnettCreek_Fa16
3966,3,lfish95,5,3,Layers of the Earth,upper,BurnettCreek_Fa16
3967,3,fmart54,5,4,Layers of the Earth,core,BurnettCreek_Fa16
3968,3,fmart54,5,4,Layers of the Earth,crust,BurnettCreek_Fa16
3969,3,fmart54,5,4,Layers of the Earth,mantle,BurnettCreek_Fa16
3970,3,xorti98,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
3971,3,xorti98,5,3,Layers of the Earth,portion,BurnettCreek_Fa16
3972,3,xorti98,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
3973,3,bkana54,5,4,Layers of the Earth,core,BurnettCreek_Fa16
3974,3,bkana54,5,4,Layers of the Earth,mantle,BurnettCreek_Fa16
3975,3,jdowe94,5,1,Layers of the Earth,crust,BurnettCreek_Fa16
3976,3,jdowe94,5,1,Layers of the Earth,earth̢s,BurnettCreek_Fa16
3977,3,jdowe94,5,1,Layers of the Earth,inner,BurnettCreek_Fa16
3978,3,jdowe94,5,1,Layers of the Earth,layer,BurnettCreek_Fa16
3979,3,jdowe94,5,1,Layers of the Earth,mantle,BurnettCreek_Fa16
3980,3,jdowe94,5,1,Layers of the Earth,outer,BurnettCreek_Fa16
3981,3,sjime68,5,2,Layers of the Earth,,BurnettCreek_Fa16
3982,3,sjime68,5,2,Layers of the Earth,center,BurnettCreek_Fa16
3983,3,sjime68,5,2,Layers of the Earth,continents,BurnettCreek_Fa16
3984,3,sjime68,5,2,Layers of the Earth,crust,BurnettCreek_Fa16
3985,3,sjime68,5,2,Layers of the Earth,degrees,BurnettCreek_Fa16
3986,3,sjime68,5,2,Layers of the Earth,different,BurnettCreek_Fa16
3987,3,sjime68,5,2,Layers of the Earth,fahrenheit,BurnettCreek_Fa16
3988,3,sjime68,5,2,Layers of the Earth,flow,BurnettCreek_Fa16
3989,3,sjime68,5,2,Layers of the Earth,mantle,BurnettCreek_Fa16
3990,3,sjime68,5,2,Layers of the Earth,outer,BurnettCreek_Fa16
3991,3,sjime68,5,2,Layers of the Earth,parts,BurnettCreek_Fa16
3992,3,sjime68,5,2,Layers of the Earth,portion,BurnettCreek_Fa16
3993,3,sjime68,5,2,Layers of the Earth,rock,BurnettCreek_Fa16
3994,3,sjime68,5,2,Layers of the Earth,semimolten,BurnettCreek_Fa16
3995,3,sjime68,5,2,Layers of the Earth,slowly,BurnettCreek_Fa16
3996,3,sjime68,5,2,Layers of the Earth,solid,BurnettCreek_Fa16
3997,3,sjime68,5,2,Layers of the Earth,upper,BurnettCreek_Fa16
3998,3,thowa59,5,2,Layers of the Earth,,BurnettCreek_Fa16
3999,3,thowa59,5,2,Layers of the Earth,crust,BurnettCreek_Fa16
4000,3,thowa59,5,2,Layers of the Earth,degrees,BurnettCreek_Fa16
4001,3,thowa59,5,2,Layers of the Earth,earth,BurnettCreek_Fa16
4002,3,thowa59,5,2,Layers of the Earth,earth̢s,BurnettCreek_Fa16
4003,3,thowa59,5,2,Layers of the Earth,hottest,BurnettCreek_Fa16
4004,3,thowa59,5,2,Layers of the Earth,inner,BurnettCreek_Fa16
4005,3,thowa59,5,2,Layers of the Earth,iron,BurnettCreek_Fa16
4006,3,thowa59,5,2,Layers of the Earth,layer,BurnettCreek_Fa16
4007,3,thowa59,5,2,Layers of the Earth,liquid,BurnettCreek_Fa16
4008,3,thowa59,5,2,Layers of the Earth,semimolten,BurnettCreek_Fa16
4009,3,thowa59,5,2,Layers of the Earth,thinnest,BurnettCreek_Fa16
4010,3,afole52,5,1,Layers of the Earth,coolest,BurnettCreek_Fa16
4011,3,afole52,5,1,Layers of the Earth,core,BurnettCreek_Fa16
4012,3,afole52,5,1,Layers of the Earth,crust,BurnettCreek_Fa16
4013,3,afole52,5,1,Layers of the Earth,liquid,BurnettCreek_Fa16
4014,3,afole52,5,1,Layers of the Earth,mantle,BurnettCreek_Fa16
4015,3,afole52,5,1,Layers of the Earth,nickel,BurnettCreek_Fa16
4016,3,afole52,5,1,Layers of the Earth,semimolten,BurnettCreek_Fa16
4017,3,afole52,5,1,Layers of the Earth,thinnest,BurnettCreek_Fa16
4018,3,amcca87,5,1,Layers of the Earth,below,BurnettCreek_Fa16
4019,3,amcca87,5,1,Layers of the Earth,continents,BurnettCreek_Fa16
4020,3,amcca87,5,1,Layers of the Earth,coolest,BurnettCreek_Fa16
4021,3,amcca87,5,1,Layers of the Earth,crust,BurnettCreek_Fa16
4022,3,amcca87,5,1,Layers of the Earth,mantle,BurnettCreek_Fa16
4023,3,amcca87,5,1,Layers of the Earth,outer,BurnettCreek_Fa16
4024,3,amcca87,5,1,Layers of the Earth,solid,BurnettCreek_Fa16
4025,3,amcca87,5,1,Layers of the Earth,thinnest,BurnettCreek_Fa16
4026,3,rturn68,4,3,Animal Groups,amphibians,BurnettCreek_Fa16
4027,3,rturn68,4,3,Animal Groups,babies,BurnettCreek_Fa16
4028,3,rturn68,4,3,Animal Groups,birds,BurnettCreek_Fa16
4029,3,rturn68,4,3,Animal Groups,eggs,BurnettCreek_Fa16
4030,3,rturn68,4,3,Animal Groups,exoskeletons,BurnettCreek_Fa16
4031,3,rturn68,4,3,Animal Groups,fish,BurnettCreek_Fa16
4032,3,rturn68,4,3,Animal Groups,fur,BurnettCreek_Fa16
4033,3,rturn68,4,3,Animal Groups,gills,BurnettCreek_Fa16
4034,3,rturn68,4,3,Animal Groups,hair,BurnettCreek_Fa16
4035,3,rturn68,4,3,Animal Groups,hardshelled,BurnettCreek_Fa16
4036,3,rturn68,4,3,Animal Groups,jellylike,BurnettCreek_Fa16
4037,3,rturn68,4,3,Animal Groups,mammals,BurnettCreek_Fa16
4038,3,rturn68,4,3,Animal Groups,milk,BurnettCreek_Fa16
4039,3,rturn68,4,3,Animal Groups,mothers,BurnettCreek_Fa16
4040,3,rturn68,4,3,Animal Groups,reptiles,BurnettCreek_Fa16
4041,3,rturn68,4,3,Animal Groups,rubbery,BurnettCreek_Fa16
4042,3,rturn68,4,3,Animal Groups,their,BurnettCreek_Fa16
4043,3,rturn68,4,3,Animal Groups,vertebrates,BurnettCreek_Fa16
4044,3,ppres64,5,3,Layers of the Earth,,BurnettCreek_Fa16
4045,3,ppres64,5,3,Layers of the Earth,center,BurnettCreek_Fa16
4046,3,ppres64,5,3,Layers of the Earth,continents,BurnettCreek_Fa16
4047,3,ppres64,5,3,Layers of the Earth,coolest,BurnettCreek_Fa16
4048,3,ppres64,5,3,Layers of the Earth,core,BurnettCreek_Fa16
4049,3,ppres64,5,3,Layers of the Earth,crust,BurnettCreek_Fa16
4050,3,ppres64,5,3,Layers of the Earth,deepest,BurnettCreek_Fa16
4051,3,ppres64,5,3,Layers of the Earth,earth,BurnettCreek_Fa16
4052,3,ppres64,5,3,Layers of the Earth,hottest,BurnettCreek_Fa16
4053,3,ppres64,5,3,Layers of the Earth,inner,BurnettCreek_Fa16
4054,3,ppres64,5,3,Layers of the Earth,iron,BurnettCreek_Fa16
4055,3,ppres64,5,3,Layers of the Earth,liquid,BurnettCreek_Fa16
4056,3,ppres64,5,3,Layers of the Earth,lower,BurnettCreek_Fa16
4057,3,ppres64,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
4058,3,ppres64,5,3,Layers of the Earth,nickel,BurnettCreek_Fa16
4059,3,ppres64,5,3,Layers of the Earth,outer,BurnettCreek_Fa16
4060,3,ppres64,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
4061,3,ppres64,5,3,Layers of the Earth,soft,BurnettCreek_Fa16
4062,3,ppres64,5,3,Layers of the Earth,solid,BurnettCreek_Fa16
4063,3,ppres64,5,3,Layers of the Earth,thinnest,BurnettCreek_Fa16
4064,3,ppres64,5,3,Layers of the Earth,upper,BurnettCreek_Fa16
4065,3,gbana99,5,2,Layers of the Earth,core,BurnettCreek_Fa16
4066,3,gbana99,5,2,Layers of the Earth,crust,BurnettCreek_Fa16
4067,3,gbana99,5,2,Layers of the Earth,earth̢s,BurnettCreek_Fa16
4068,3,gbana99,5,2,Layers of the Earth,fahrenheit,BurnettCreek_Fa16
4069,3,gbana99,5,2,Layers of the Earth,mantle,BurnettCreek_Fa16
4070,3,gbana99,5,2,Layers of the Earth,semimolten,BurnettCreek_Fa16
4071,3,cbrad51,5,4,Layers of the Earth,core,BurnettCreek_Fa16
4072,3,cbrad51,5,4,Layers of the Earth,crust,BurnettCreek_Fa16
4073,3,wdul83,5,2,Layers of the Earth,continents,BurnettCreek_Fa16
4074,3,wdul83,5,2,Layers of the Earth,earth̢s,BurnettCreek_Fa16
4075,3,wdul83,5,2,Layers of the Earth,mantle,BurnettCreek_Fa16
4076,3,wdul83,5,2,Layers of the Earth,portion,BurnettCreek_Fa16
4077,3,wdul83,5,2,Layers of the Earth,semimolten,BurnettCreek_Fa16
4078,3,wdul83,5,2,Layers of the Earth,solid,BurnettCreek_Fa16
4079,3,adeck31,5,2,Layers of the Earth,,BurnettCreek_Fa16
4080,3,adeck31,5,2,Layers of the Earth,coolest,BurnettCreek_Fa16
4081,3,adeck31,5,2,Layers of the Earth,core,BurnettCreek_Fa16
4082,3,adeck31,5,2,Layers of the Earth,crust,BurnettCreek_Fa16
4083,3,adeck31,5,2,Layers of the Earth,hottest,BurnettCreek_Fa16
4084,3,adeck31,5,2,Layers of the Earth,lower,BurnettCreek_Fa16
4085,3,adeck31,5,2,Layers of the Earth,mantle,BurnettCreek_Fa16
4086,3,adeck31,5,2,Layers of the Earth,upper,BurnettCreek_Fa16
4087,3,aburt65,5,4,Layers of the Earth,,BurnettCreek_Fa16
4088,3,aburt65,5,4,Layers of the Earth,able,BurnettCreek_Fa16
4089,3,aburt65,5,4,Layers of the Earth,called,BurnettCreek_Fa16
4090,3,aburt65,5,4,Layers of the Earth,center,BurnettCreek_Fa16
4091,3,aburt65,5,4,Layers of the Earth,continents,BurnettCreek_Fa16
4092,3,aburt65,5,4,Layers of the Earth,degrees,BurnettCreek_Fa16
4093,3,aburt65,5,4,Layers of the Earth,fahrenheit,BurnettCreek_Fa16
4094,3,aburt65,5,4,Layers of the Earth,hottest,BurnettCreek_Fa16
4095,3,aburt65,5,4,Layers of the Earth,inner,BurnettCreek_Fa16
4096,3,aburt65,5,4,Layers of the Earth,lot,BurnettCreek_Fa16
4097,3,aburt65,5,4,Layers of the Earth,nickel,BurnettCreek_Fa16
4098,3,aburt65,5,4,Layers of the Earth,semimolten,BurnettCreek_Fa16
4099,3,aburt65,5,4,Layers of the Earth,thickest,BurnettCreek_Fa16
4100,3,aburt65,5,4,Layers of the Earth,thinnest,BurnettCreek_Fa16
4101,3,aburt65,5,4,Layers of the Earth,upper,BurnettCreek_Fa16
4102,3,bbart68,5,4,Layers of the Earth,core,BurnettCreek_Fa16
4103,3,bbart68,5,4,Layers of the Earth,crust,BurnettCreek_Fa16
4104,3,bbart68,5,4,Layers of the Earth,mantle,BurnettCreek_Fa16
4105,3,aadri76,5,2,Layers of the Earth,core,BurnettCreek_Fa16
4106,3,aadri76,5,2,Layers of the Earth,crust,BurnettCreek_Fa16
4107,3,aadri76,5,2,Layers of the Earth,mantle,BurnettCreek_Fa16
4108,3,rbrow97,5,3,Layers of the Earth,,BurnettCreek_Fa16
4109,3,rbrow97,5,3,Layers of the Earth,below,BurnettCreek_Fa16
4110,3,rbrow97,5,3,Layers of the Earth,center,BurnettCreek_Fa16
4111,3,rbrow97,5,3,Layers of the Earth,coolest,BurnettCreek_Fa16
4112,3,rbrow97,5,3,Layers of the Earth,core,BurnettCreek_Fa16
4113,3,rbrow97,5,3,Layers of the Earth,crust,BurnettCreek_Fa16
4114,3,rbrow97,5,3,Layers of the Earth,deepest,BurnettCreek_Fa16
4115,3,rbrow97,5,3,Layers of the Earth,degrees,BurnettCreek_Fa16
4116,3,rbrow97,5,3,Layers of the Earth,flow,BurnettCreek_Fa16
4117,3,rbrow97,5,3,Layers of the Earth,hottest,BurnettCreek_Fa16
4118,3,rbrow97,5,3,Layers of the Earth,liquid,BurnettCreek_Fa16
4119,3,rbrow97,5,3,Layers of the Earth,mantle,BurnettCreek_Fa16
4120,3,rbrow97,5,3,Layers of the Earth,outer,BurnettCreek_Fa16
4121,3,rbrow97,5,3,Layers of the Earth,semimolten,BurnettCreek_Fa16
4122,3,rbrow97,5,3,Layers of the Earth,slowly,BurnettCreek_Fa16
4123,3,rbrow97,5,3,Layers of the Earth,thickest,BurnettCreek_Fa16
4124,3,rbrow97,5,3,Layers of the Earth,thinnest,BurnettCreek_Fa16
4125,3,mcain94,5,4,Layers of the Earth,core,BurnettCreek_Fa16
4126,3,mcain94,5,4,Layers of the Earth,crust,BurnettCreek_Fa16
4127,3,mcain94,5,4,Layers of the Earth,mantle,BurnettCreek_Fa16
4128,3,mcain94,5,4,Layers of the Earth,semimolten,BurnettCreek_Fa16
4129,3,aalfo98,5,2,Layers of the Earth,below,BurnettCreek_Fa16
4130,3,aalfo98,5,2,Layers of the Earth,center,BurnettCreek_Fa16
4131,3,aalfo98,5,2,Layers of the Earth,coolest,BurnettCreek_Fa16
4132,3,aalfo98,5,2,Layers of the Earth,core,BurnettCreek_Fa16
